"REF_pm";"LIB_SECTEUR_ACTIVITE";"LIB_ACTIVITE";"LIB_PRODUIT";"BRANCHE";"LIB_SOUS_BRANCHE";"age_contract";"category";"candidate_product";"Bought";"score";"email"
"572430";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.1221756848314727";"ahmed10@gmail.com"
"572430";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.0876426504648835";"ahmed10@gmail.com"
"572430";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.077352339310785";"ahmed10@gmail.com"
"572430";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"AUTOMOBILE";"0";"0.0";"ahmed10@gmail.com"
"572573";"";"NON DEFINI";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"SANTE ET PREVOYANCE";"1";"0.9999999999390484";"ahmed10@gmail.com"
"572573";"";"NON DEFINI";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"573138";"";"NON DEFINI";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"SANTE ET PREVOYANCE";"1";"0.9999999999390484";"ahmed10@gmail.com"
"573138";"";"NON DEFINI";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"573149";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"COMMERCE DE GROS D HABILLEMENT";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"OMNICANAL AUTOMOBILE PACK2";"1";"0.9999999999572692";"ahmed10@gmail.com"
"573149";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"COMMERCE DE GROS D HABILLEMENT";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE";"1";"0.9937062815504194";"ahmed10@gmail.com"
"573149";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"COMMERCE DE GROS D HABILLEMENT";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.2495454481399593";"ahmed10@gmail.com"
"573149";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"COMMERCE DE GROS D HABILLEMENT";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE";"0";"0.1865477945205584";"ahmed10@gmail.com"
"573149";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"COMMERCE DE GROS D HABILLEMENT";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.1637676868685983";"ahmed10@gmail.com"
"573149";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"COMMERCE DE GROS D HABILLEMENT";"OMNICANAL AUTOMOBILE PACK2";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.1388184240458866";"ahmed10@gmail.com"
"573149";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"COMMERCE DE GROS D HABILLEMENT";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.1209511867826888";"ahmed10@gmail.com"
"573149";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"COMMERCE DE GROS D HABILLEMENT";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.0117436771910118";"ahmed10@gmail.com"
"573149";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"COMMERCE DE GROS D HABILLEMENT";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"574576";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Construction & Real Estate";"AUTOMOBILE";"1";"0.9999999999579792";"ahmed10@gmail.com"
"574576";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.0649061463652622";"ahmed10@gmail.com"
"574576";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.0119430513946769";"ahmed10@gmail.com"
"574576";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.0100846950938929";"ahmed10@gmail.com"
"574576";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"574808";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"MULTIRISQUES INFORMATIQUES";"ENGINEERING";"MULTIRIQUES INFORMATIQUES";"0.0";"Commerce & Services";"MULTIRISQUES INFORMATIQUES";"1";"0.9999999999538964";"ahmed10@gmail.com"
"574808";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"SANTE ET PREVOYANCE";"1";"0.844814694893792";"ahmed10@gmail.com"
"574808";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"MULTIRISQUES INFORMATIQUES";"ENGINEERING";"MULTIRIQUES INFORMATIQUES";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.1482142755542589";"ahmed10@gmail.com"
"574808";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"MULTIRISQUES INFORMATIQUES";"ENGINEERING";"MULTIRIQUES INFORMATIQUES";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.146635407561445";"ahmed10@gmail.com"
"574808";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"MULTIRISQUES INFORMATIQUES";"ENGINEERING";"MULTIRIQUES INFORMATIQUES";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.1195718620379507";"ahmed10@gmail.com"
"574808";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.1094004017821162";"ahmed10@gmail.com"
"574808";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.0804696845298572";"ahmed10@gmail.com"
"574808";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0718487773927473";"ahmed10@gmail.com"
"574808";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Commerce & Services";"AUTOMOBILE";"0";"0.0070453594930955";"ahmed10@gmail.com"
"574808";"COMMERCE DE DÉTAIL ET RÉPARATION D ARTICLES DOMESTIQUES";"JOUETS, SPORTS CAMPING (MAGASIN DE VENTE)";"MULTIRISQUES INFORMATIQUES";"ENGINEERING";"MULTIRIQUES INFORMATIQUES";"0.0";"Commerce & Services";"AUTOMOBILE";"0";"0.0";"ahmed10@gmail.com"
"574859";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"AUTOMOBILE";"1";"0.999999999957888";"ahmed10@gmail.com"
"574859";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"AUTOMOBILE II";"1";"0.9881123974110322";"ahmed10@gmail.com"
"574859";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.1634485538708837";"ahmed10@gmail.com"
"574859";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.1011849851145578";"ahmed10@gmail.com"
"574859";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.0993225980118223";"ahmed10@gmail.com"
"574859";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0783186130266569";"ahmed10@gmail.com"
"574859";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"0";"0.0650469287444619";"ahmed10@gmail.com"
"574859";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.0119689560475396";"ahmed10@gmail.com"
"574859";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.0101065689448042";"ahmed10@gmail.com"
"574859";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"575024";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE II";"1";"0.9999999999533368";"ahmed10@gmail.com"
"575024";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE";"0";"0.1802046127491636";"ahmed10@gmail.com"
"575024";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.1527951569985272";"ahmed10@gmail.com"
"575024";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.0248880890623711";"ahmed10@gmail.com"
"575024";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES COMMERCES DE GROS";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"575686";"ACTIVITÉS ASSOCIATIVES";"ORGANISATIONS PATRONALES ET CONSULAIRES";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Public & Social Activities";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"1";"0.9999999999486104";"ahmed10@gmail.com"
"575686";"ACTIVITÉS ASSOCIATIVES";"ORGANISATIONS PATRONALES ET CONSULAIRES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Public & Social Activities";"SANTE ET PREVOYANCE";"1";"0.8486226502246826";"ahmed10@gmail.com"
"575686";"ACTIVITÉS ASSOCIATIVES";"ORGANISATIONS PATRONALES ET CONSULAIRES";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Public & Social Activities";"INDIVIDUELLE ACCIDENTS";"0";"0.066037148595669";"ahmed10@gmail.com"
"575686";"ACTIVITÉS ASSOCIATIVES";"ORGANISATIONS PATRONALES ET CONSULAIRES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Public & Social Activities";"INDIVIDUELLE ACCIDENTS";"0";"0.0552334405782708";"ahmed10@gmail.com"
"575686";"ACTIVITÉS ASSOCIATIVES";"ORGANISATIONS PATRONALES ET CONSULAIRES";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Public & Social Activities";"SANTE ET PREVOYANCE";"0";"0.0304111105517288";"ahmed10@gmail.com"
"575686";"ACTIVITÉS ASSOCIATIVES";"ORGANISATIONS PATRONALES ET CONSULAIRES";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Public & Social Activities";"RC ETABLISSEMENT EDUCATION PHYSIQUE ET SPORTIVES";"0";"0.0183865281017182";"ahmed10@gmail.com"
"575686";"ACTIVITÉS ASSOCIATIVES";"ORGANISATIONS PATRONALES ET CONSULAIRES";"MULTIRISQUES PROFESSIONNELLES CENTRALISE";"INCENDIE";"MULTIRISQUES PROFESSIONNELLES";"0.0";"Public & Social Activities";"RC ASSOCIATION SPORTIVES";"0";"0.0183865281017182";"ahmed10@gmail.com"
"575686";"ACTIVITÉS ASSOCIATIVES";"ORGANISATIONS PATRONALES ET CONSULAIRES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Public & Social Activities";"RC ETABLISSEMENT EDUCATION PHYSIQUE ET SPORTIVES";"0";"0.0";"ahmed10@gmail.com"
"575686";"ACTIVITÉS ASSOCIATIVES";"ORGANISATIONS PATRONALES ET CONSULAIRES";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Public & Social Activities";"RC ASSOCIATION SPORTIVES";"0";"0.0";"ahmed10@gmail.com"
"575887";"";"NON DEFINI";"POLICE AU VOYAGE(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Other";"POLICE AU VOYAGE(FACULTE MARITIME)";"1";"0.9999999999184764";"ahmed10@gmail.com"
"575887";"";"NON DEFINI";"POLICE AU VOYAGE(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"575944";"AGRICULTURE, CHASSE, SERVICES ANNEXES";"CULTURE DE CÉRÉALES ; CULTURES INDUSTRIELLES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Other";"AUTOMOBILE";"1";"0.9999999999560372";"ahmed10@gmail.com"
"575944";"AGRICULTURE, CHASSE, SERVICES ANNEXES";"CULTURE DE CÉRÉALES ; CULTURES INDUSTRIELLES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"576295";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"RESPONSABILITE DECENNALE";"ENGINEERING";"RESPONSABILITE DECENNALE";"10.0";"Construction & Real Estate";"RESPONSABILITE DECENNALE";"1";"0.9999999999338336";"ahmed10@gmail.com"
"576295";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"RESPONSABILITE DECENNALE";"ENGINEERING";"RESPONSABILITE DECENNALE";"10.0";"Construction & Real Estate";"TOUS RISQUES CHANTIER";"0";"0.0592645792574571";"ahmed10@gmail.com"
"576295";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"RESPONSABILITE DECENNALE";"ENGINEERING";"RESPONSABILITE DECENNALE";"10.0";"Construction & Real Estate";"RC ENTREPRISE DE BATIMENT ET TRAVAUX PUBLIC";"0";"0.056338402844691";"ahmed10@gmail.com"
"576295";"ACTIVITÉS IMMOBILIÈRES";"PROMOTION IMMOBILIÈRE DE LOGEMENTS";"RESPONSABILITE DECENNALE";"ENGINEERING";"RESPONSABILITE DECENNALE";"10.0";"Construction & Real Estate";"MULTIRISQUES PROFESSIONNELLES";"0";"0.0";"ahmed10@gmail.com"
"576683";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES INTERMÉDIAIRES SPÉCIALISÉS DU COMMERCE";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"POLICE ABONNEMENT(FACULTE MARITIME)";"1";"0.999999999959035";"ahmed10@gmail.com"
"576683";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES INTERMÉDIAIRES SPÉCIALISÉS DU COMMERCE";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.1867689941535259";"ahmed10@gmail.com"
"576683";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES INTERMÉDIAIRES SPÉCIALISÉS DU COMMERCE";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.1585182161149725";"ahmed10@gmail.com"
"576683";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES INTERMÉDIAIRES SPÉCIALISÉS DU COMMERCE";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.1328193345962048";"ahmed10@gmail.com"
"576683";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES INTERMÉDIAIRES SPÉCIALISÉS DU COMMERCE";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"AUTOMOBILE";"0";"0.0";"ahmed10@gmail.com"
"577383";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES INTERMÉDIAIRES SPÉCIALISÉS DU COMMERCE";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"POLICE ABONNEMENT(FACULTE MARITIME)";"1";"0.999999999959035";"ahmed10@gmail.com"
"577383";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES INTERMÉDIAIRES SPÉCIALISÉS DU COMMERCE";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"INCENDIE COMMERCIAL / LEASING";"0";"0.1867689941535259";"ahmed10@gmail.com"
"577383";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES INTERMÉDIAIRES SPÉCIALISÉS DU COMMERCE";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"MULTIRISQUES PROFESSIONNELLES";"0";"0.1585182161149725";"ahmed10@gmail.com"
"577383";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES INTERMÉDIAIRES SPÉCIALISÉS DU COMMERCE";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"AUTOMOBILE LEASING";"0";"0.1328193345962048";"ahmed10@gmail.com"
"577383";"COMMERCE DE GROS ET INTERMÉDIAIRES DU COMMERCE";"AUTRES INTERMÉDIAIRES SPÉCIALISÉS DU COMMERCE";"POLICE ABONNEMENT(FACULTE MARITIME)";"TRANSPORT";"TRANSPORT FACULTE MARITIME";"0.0";"Commerce & Services";"AUTOMOBILE";"0";"0.0";"ahmed10@gmail.com"
"578925";"";"NON DEFINI";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"AUTOMOBILE";"1";"0.9999999999578936";"ahmed10@gmail.com"
"578925";"";"NON DEFINI";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"579260";"";"NON DEFINI";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"SANTE ET PREVOYANCE";"1";"0.9999999999390484";"ahmed10@gmail.com"
"579260";"";"NON DEFINI";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"579265";"";"NON DEFINI";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"SANTE ET PREVOYANCE";"1";"0.9999999999390484";"ahmed10@gmail.com"
"579265";"";"NON DEFINI";"SANTE ET PREVOYANCE";"GROUPE-MALADIE";"MALADIE";"0.0";"Other";"RESPONSABILITE CIVILE";"0";"0.0";"ahmed10@gmail.com"
"579368";"HÔTELS ET RESTAURANTS";"HOTEL";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Hospitality & Leisure";"AUTOMOBILE II";"1";"0.9999999999530976";"ahmed10@gmail.com"
"579368";"HÔTELS ET RESTAURANTS";"HOTEL";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Hospitality & Leisure";"INCENDIE RISQUES SIMPLE";"0";"0.0499450718205624";"ahmed10@gmail.com"
"579368";"HÔTELS ET RESTAURANTS";"HOTEL";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Hospitality & Leisure";"MULTIRISQUE HOTELIER";"0";"0.0311640610605584";"ahmed10@gmail.com"
"579368";"HÔTELS ET RESTAURANTS";"HOTEL";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Hospitality & Leisure";"VOL TOUTE CATEGORIES";"0";"0.0";"ahmed10@gmail.com"
"579463";"TRANSPORTS TERRESTRES";"TRANSPORTS FERROVIAIRES";"AUTOMOBILE";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Transport & Logistics";"AUTOMOBILE";"1";"0.9999999999627136";"ahmed10@gmail.com"
"579463";"TRANSPORTS TERRESTRES";"TRANSPORTS FERROVIAIRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Transport & Logistics";"AUTOMOBILE II";"1";"0.9971125148180652";"ahmed10@gmail.com"
"579463";"TRANSPORTS TERRESTRES";"TRANSPORTS FERROVIAIRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"0.0";"Transport & Logistics";"AUTOMOBILE II";"1";"0.997104743540552";"ahmed10@gmail.com"
"579463";"TRANSPORTS TERRESTRES";"TRANSPORTS FERROVIAIRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Transport & Logistics";"POLICE AU VOYAGE(FACULTE MARITIME)";"0";"0.0824305296655049";"ahmed10@gmail.com"
"579463";"TRANSPORTS TERRESTRES";"TRANSPORTS FERROVIAIRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Transport & Logistics";"TRANSPORT CORPS AVIATION";"0";"0.0824305296655049";"ahmed10@gmail.com"
"579463";"TRANSPORTS TERRESTRES";"TRANSPORTS FERROVIAIRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PECHE)";"0";"0.0824305296655049";"ahmed10@gmail.com"
"579463";"TRANSPORTS TERRESTRES";"TRANSPORTS FERROVIAIRES";"AUTOMOBILE II";"AUTOMOBILE";"AUTOMOBILE";"1.0";"Transport & Logistics";"POLICE AU VOYAGE(CORPS DE PLAISANCE)";"0";"0.0824305296655049";"ahmed10@gmail.com"
